Id;Name;Name.NCBI;entrez;product;ctrl4;ctrl5;ctrl6;IP1;IP2;IP3;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
gene726;SAOUHSC_00758;ABD29890.1;3919519;conserved hypothetical protein;642;808;135;723;513;478;479.5565124;-0.025077507;0.219627268;-0.114182119;0.909093426;0.934014125
gene727;SAOUHSC_00759;ABD29891.1;3919520;conserved hypothetical protein;787;828;141;861;609;581;549.171347;0.100380983;0.216288294;0.464107331;0.64257085;0.717288391
gene728;SAOUHSC_00760;ABD29892.1;3919521;conserved hypothetical protein;4622;4253;330;26111;19978;27052;11481.57578;3.143217076;0.385768357;8.147939086;3.70E-16;6.80E-15
gene729;SAOUHSC_00762;ABD29893.1;3919522;conserved hypothetical protein;4062;5950;663;2902;2070;2315;2500.99977;-0.55286857;0.217957896;-2.536584267;0.01119398;0.022889932
gene73;SAOUHSC_00080;ABD29263.1;3919458;conserved hypothetical protein;674;688;193;1615;965;869;744.5541265;0.790731726;0.349025797;2.265539489;0.023479594;0.044395417
gene730;SAOUHSC_00763;ABD29894.1;3919523;conserved hypothetical protein;3029;3255;955;2452;1783;1353;2075.219881;-0.767646355;0.362491721;-2.117693482;0.034201035;0.061387542
gene731;SAOUHSC_00764;ABD29895.1;3919524;conserved hypothetical protein;3960;2521;336;5101;3427;3851;2644.955488;0.884867802;0.355384694;2.489887202;0.012778364;0.025782894
gene732;SAOUHSC_00765;ABD29896.1;3919057;conserved hypothetical protein;264;219;10;789;726;720;372.9941417;2.383899736;0.474405311;5.025027506;5.03E-07;2.76E-06
gene733;SAOUHSC_00766;ABD29897.1;3919058;conserved hypothetical protein;370;450;67;759;555;567;392.4409048;1.000435673;0.208712435;4.793368798;1.64E-06;7.98E-06
gene734;SAOUHSC_00767;ABD29898.1;3919059;conserved hypothetical protein;50946;68683;7074;20432;17494;10737;23941.14734;-1.363537537;0.280388802;-4.863024231;1.16E-06;5.84E-06
gene735;SAOUHSC_00769;ABD29899.1;3919060;preprotein translocase SecA subunit;44140;54875;14846;41966;32317;25700;34198.83372;-0.564153485;0.350122368;-1.611303753;0.107113533;0.164180743
gene736;SAOUHSC_00770;ABD29900.1;3919061;conserved hypothetical protein;101;126;44;86;63;82;85.95031651;-0.657345449;0.4598519;-1.429472075;0.152868595;0.220246697
gene737;SAOUHSC_00771;ABD29901.1;3919062;peptide chain release factor 2 putative;4304;6804;2161;4040;2767;2945;3961.303264;-0.948578225;0.435718344;-2.1770445;0.029477247;0.053766499
gene738;SAOUHSC_00772;ABD29902.1;3919063;conserved hypothetical protein;16;17;4;23;10;20;13.52434183;0.358374221;0.599194458;0.59809335;0.549777647;0.634947929
gene739;SAOUHSC_00773;ABD29903.1;3919064;LysM domain protein;495;691;58;1476;1105;1150;681.9450011;1.653704513;0.273925318;6.037063414;1.57E-09;1.24E-08
gene74;SAOUHSC_00081;ABD29264.1;3919459;conserved hypothetical protein;331;422;169;780;473;423;421.6342017;0.264144218;0.478028497;0.552570024;0.580557873;0.662940876
gene740;SAOUHSC_00774;ABD29904.1;3919065;conserved hypothetical protein;1901;2964;147;630;306;383;781.8644601;-1.748850455;0.430569352;-4.061716063;4.87E-05;0.000171147
gene741;SAOUHSC_00775;ABD29905.1;3919066;conserved hypothetical protein;525;606;23;221;106;119;194.6405785;-1.17041989;0.513545458;-2.279096955;0.022661303;0.04296696
gene742;SAOUHSC_00776;ABD29906.1;3919067;excinuclease ABC B subunit;2428;2583;457;5942;4285;4402;2868.002594;1.281346983;0.208062969;6.158457639;7.35E-10;6.02E-09
gene743;SAOUHSC_00778;ABD29907.1;3919068;conserved hypothetical protein;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
gene744;SAOUHSC_A00747;ABD32048.1;NA;conserved hypothetical protein;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
gene745;SAOUHSC_00779;ABD29908.1;3919069;excinuclease ABC subunit B putative;3532;3815;549;7930;5621;5979;3856.990723;1.243073106;0.193150538;6.435773457;1.23E-10;1.12E-09
gene746;SAOUHSC_00780;ABD29909.1;3919070;excinuclease ABC A subunit;15983;15623;5573;35389;25804;29181;19724.20467;0.82500529;0.400024847;2.062385112;0.039171086;0.069031296
gene747;SAOUHSC_00781;ABD29910.1;3919071;HPr(Ser) kinase/phosphatase;6363;9518;1587;2178;2038;1241;3474.391473;-1.84633027;0.289671403;-6.373878298;1.84E-10;1.65E-09
gene748;SAOUHSC_00782;ABD29911.1;3919072;prolipoprotein diacylglyceryl transferase;2821;4645;919;789;751;482;1672.335908;-2.306769008;0.335866756;-6.868107563;6.51E-12;7.27E-11
gene749;SAOUHSC_00783;ABD29912.1;3919073;conserved hypothetical protein;1628;2544;319;559;488;358;841.8847482;-1.730855182;0.239622465;-7.223259222;5.08E-13;6.68E-12
gene75;SAOUHSC_00082;ABD29265.1;3919460;conserved hypothetical protein;532;768;167;1341;719;716;624.9751976;0.619832237;0.336276797;1.843220354;0.065296844;0.107556993
gene750;SAOUHSC_00784;ABD29913.1;3919074;conserved hypothetical protein;4965;5880;400;2537;1995;1619;2257.684129;-0.728757246;0.354336711;-2.056680053;0.039717012;0.069578901
gene751;SAOUHSC_00785;ABD29914.1;3919075;thioredoxin reductase;15566;20784;7278;9235;7472;4172;11569.34503;-1.609179489;0.465980847;-3.453316799;0.000553738;0.001574873
gene752;SAOUHSC_00786;ABD29915.1;3919076;conserved hypothetical protein;992;1410;467;703;684;446;820.5976124;-1.142266892;0.445244425;-2.565482749;0.010303234;0.021211173
gene753;SAOUHSC_00787;ABD29916.1;3919351;conserved hypothetical protein;5168;8660;884;3516;3502;2216;3307.338572;-0.654540761;0.283670881;-2.307394964;0.021032812;0.040213678
gene754;SAOUHSC_00788;ABD29917.1;3919352;conserved hypothetical protein;26918;35486;16547;11266;12391;7208;22019.82158;-2.038070957;0.535261519;-3.807617181;0.000140312;0.000447951
gene755;SAOUHSC_00789;ABD29918.1;3919353;conserved hypothetical protein;27932;38941;8141;16630;15978;10690;18485.24641;-1.04827929;0.311108491;-3.369497529;0.000753054;0.002072792
gene756;SAOUHSC_T0005;NA;NA;NA;388;530;77;167;178;111;211.3306816;-1.207741214;0.285301282;-4.233213412;2.30E-05;8.71E-05
gene757;SAOUHSC_00790;ABD29919.1;3919354;ATP-dependent Clp protease proteolytic subunit ClpP;16058;13358;1570;19147;15217;11436;10521.41404;0.588356792;0.304809515;1.930244182;0.05357659;0.090206492
gene758;SAOUHSC_00792;ABD29920.1;3919355;conserved hypothetical protein;15019;15958;4428;3512;3409;2458;7571.624915;-2.257427452;0.345338393;-6.536856307;6.28E-11;6.16E-10
gene759;SAOUHSC_00793;ABD29921.1;3919356;conserved hypothetical protein;24492;44697;15502;6309;6802;4681;20086.8756;-2.817102939;0.497418422;-5.663447142;1.48E-08;1.03E-07
gene76;SAOUHSC_00083;ABD29266.1;3919461;conserved hypothetical protein;396;539;157;891;524;548;472.5118283;0.422092098;0.392533614;1.075301792;0.282239634;0.372867039
gene760;SAOUHSC_00794;ABD29922.1;3919357;glycolytic operon regulator;101813;74419;33398;38787;30535;24662;54538.30971;-1.676462858;0.439961501;-3.810476268;0.000138699;0.000443319
gene761;SAOUHSC_00795;ABD29923.1;3919358;glyceraldehyde-3-phosphate dehydrogenase type I;300600;266706;93687;57944;47797;34734;143183.4782;-2.672940541;0.392365441;-6.812375055;9.60E-12;1.06E-10
gene762;SAOUHSC_00796;ABD29924.1;3919359;phosphoglycerate kinase putative;85364;80950;21360;14533;10647;8513;36725.82818;-2.79145786;0.315884032;-8.836970465;9.83E-19;2.42E-17
gene763;SAOUHSC_00797;ABD29925.1;3919360;triosephosphate isomerase;78200;89085;22212;14278;11770;9031;37460.10332;-2.747065624;0.314841159;-8.725243026;2.66E-18;6.21E-17
gene764;SAOUHSC_00798;ABD29926.1;3919361;phosphoglycerate mutase 23-bisphosphoglycerate-independent;146950;154245;86649;28986;22326;17629;99947.7819;-3.249218292;0.539589902;-6.021643995;1.73E-09;1.36E-08
gene765;SAOUHSC_00799;ABD29927.1;3919362;enolase;153712;148687;103858;39906;31309;21622;115114.2861;-3.003754539;0.594315082;-5.054144895;4.32E-07;2.41E-06
gene766;SAOUHSC_00800;ABD29928.1;3919363;conserved hypothetical protein;5189;5041;155;3636;2706;3230;2527.802706;0.171953673;0.56529807;0.304182311;0.760989001;0.814579776
gene767;SAOUHSC_00801;ABD29929.1;3919364;preprotein translocase SecG subunit;8344;13527;5806;9380;8983;7139;9756.330555;-0.793115636;0.528115268;-1.501785092;0.13315262;0.197135047
gene768;SAOUHSC_00802;ABD29930.1;3919365;carboxylesterase precursor putative;9155;12618;1989;16272;17017;14698;10383.78781;0.908338716;0.23949548;3.792717568;0.000149008;0.000471875
gene769;SAOUHSC_00803;ABD29931.1;3919366;ribonuclease R putative;49242;56365;11363;71501;74615;62823;48239.19987;0.649833908;0.267187973;2.4321226;0.015010625;0.029610001
gene77;SAOUHSC_A00084;ABD32038.1;NA;hypothetical protein;31;72;6;97;46;66;43.12249008;0.937016098;0.454250917;2.062772056;0.03913429;0.069031296
gene770;SAOUHSC_00804;ABD29932.1;3919367;SsrA-binding protein;10724;14452;3398;15645;15581;13464;11210.82042;0.354708032;0.325903332;1.088384186;0.276425539;0.36660217
gene771;SAOUHSC_00805;ABD29933.1;NA;conserved hypothetical protein;185;184;13;216;151;169;122.3327004;0.578684578;0.367382081;1.575157331;0.115220133;0.174843197
gene772;SAOUHSC_00806;ABD29934.1;3919369;conserved hypothetical protein;331;536;46;1247;730;1307;581.916344;1.920502527;0.356225346;5.391257384;7.00E-08;4.42E-07
gene773;SAOUHSC_00807;ABD29935.1;3919370;conserved hypothetical protein;210;245;50;885;503;654;363.4209719;1.823911268;0.292269337;6.240515288;4.36E-10;3.75E-09
gene774;SAOUHSC_00808;ABD29936.1;3919371;conserved hypothetical protein;866;944;85;2155;1339;1832;989.4047439;1.566795856;0.315137778;4.971780491;6.63E-07;3.52E-06
gene775;SAOUHSC_00809;ABD29937.1;3919372;conserved hypothetical protein;6;3;1;11;10;7;5.549083137;1.346025072;0.873570869;1.540830996;0.123357924;0.18489819
gene776;SAOUHSC_00810;ABD29938.1;3919373;conserved hypothetical protein;506;913;135;188;220;166;318.1314952;-1.540096272;0.316474659;-4.866412614;1.14E-06;5.76E-06
gene777;SAOUHSC_00811;ABD29939.1;3919374;conserved hypothetical protein;1585;2940;492;846;780;689;1121.183022;-1.292081707;0.303170894;-4.261892328;2.03E-05;7.78E-05
gene778;SAOUHSC_00812;ABD29940.1;3919375;clumping factor;120181;108046;126975;113258;115766;72253;152234.1061;-1.392795374;0.722003686;-1.929069617;0.05372222;0.090340501
gene779;SAOUHSC_00813;ABD29941.1;NA;truncated secreted von Willebrand factor-binding protein;170;75;20;149;130;109;94.56219311;0.421674124;0.442474067;0.952991723;0.340594264;0.43423388
gene78;SAOUHSC_00084;ABD29267.1;3919462;conserved hypothetical protein;213;250;20;157;87;83;106.5106027;-0.521360105;0.355971279;-1.46461284;0.143026577;0.209150569
gene780;SAOUHSC_00814;ABD29942.1;NA;truncated secreted von Willebrand factor-binding protein (coagulase) VWbp putative;2399;880;110;2863;1844;1886;1345.598394;1.048930431;0.526559065;1.992047048;0.046365896;0.079734187
gene781;SAOUHSC_00816;ABD29943.1;3919378;extracellular matrix and plasma binding protein putative;2057;1721;177;1077;786;750;884.6775285;-0.5369292;0.322438237;-1.665215658;0.095869738;0.149575311
gene782;SAOUHSC_00817;ABD29944.1;3919379;conserved hypothetical protein;991;877;259;581;475;300;560.3924925;-0.995857899;0.367567614;-2.70931894;0.006742149;0.014605321
gene783;SAOUHSC_00818;ABD29945.1;3919380;thermonuclease precursor;79;81;6;370;214;305;144.3442032;2.459042647;0.370782717;6.632031465;3.31E-11;3.42E-10
gene784;SAOUHSC_00819;ABD29946.1;3919381;conserved hypothetical protein;91417;61380;14230;52915;38247;33076;43239.1989;-0.608452587;0.30711769;-1.981170758;0.047572127;0.081399212
gene785;SAOUHSC_00820;ABD29947.1;3919382;conserved hypothetical protein;3081;2721;275;1865;1640;1402;1488.259172;-0.234336257;0.313463701;-0.747570632;0.454719184;0.545663021
gene786;SAOUHSC_00821;ABD29948.1;3919383;conserved hypothetical protein;1836;1672;205;969;974;736;886.7482515;-0.451019016;0.282295818;-1.597682242;0.110113713;0.167932619
gene787;SAOUHSC_00822;ABD29949.1;3919384;conserved hypothetical protein;975;1222;317;592;541;420;660.709102;-1.026995872;0.343558717;-2.989287773;0.002796286;0.006675951
gene788;SAOUHSC_00823;ABD29950.1;3919385;conserved hypothetical protein;2299;1958;227;1036;789;994;1003.541392;-0.620909703;0.312640457;-1.986018411;0.04703128;0.080776887
gene789;SAOUHSC_00824;ABD29951.1;3919386;conserved hypothetical protein;2091;2741;318;994;750;824;1077.495802;-1.007489572;0.211999202;-4.752327195;2.01E-06;9.54E-06
gene79;SAOUHSC_00085;ABD29268.1;3919463;conserved hypothetical protein;401;424;59;177;127;139;188.5337578;-1.048875805;0.246219293;-4.259925332;2.04E-05;7.81E-05
gene790;SAOUHSC_00825;ABD29952.1;3919387;conserved hypothetical protein;34666;56214;2805;11132;14020;8448;16006.29432;-1.250669682;0.436451114;-2.865543566;0.00416294;0.009507348
gene791;SAOUHSC_00826;ABD29953.1;3919388;conserved hypothetical protein;11329;12891;644;3414;3536;2490;4300.706924;-1.173136652;0.445806964;-2.631490191;0.008501132;0.017823063
gene792;SAOUHSC_00827;ABD29954.1;3919389;conserved hypothetical protein;1667;1397;455;7175;5435;6487;3311.574187;2.081930974;0.366445671;5.681417843;1.34E-08;9.35E-08
gene793;SAOUHSC_00828;ABD29955.1;3918941;conserved hypothetical protein;6122;5590;538;1783;1372;1403;2243.187414;-1.342007308;0.314409885;-4.268336886;1.97E-05;7.58E-05
gene794;SAOUHSC_00830;ABD29956.1;3918942;conserved hypothetical protein;7162;6315;464;8485;6945;6853;4861.370609;0.831121572;0.387076633;2.147175782;0.03177929;0.057353653
gene795;SAOUHSC_00831;ABD29957.1;3918943;conserved hypothetical protein;6425;7515;3517;2621;2940;1813;4876.473095;-1.894364065;0.517786882;-3.658578715;0.000253618;0.000768437
gene796;SAOUHSC_00832;ABD29958.1;3918944;3-dehydroquinate dehydratase type I;654;696;43;1023;810;743;529.4445753;1.042883219;0.382376468;2.727372907;0.006384085;0.013873594
gene797;SAOUHSC_00833;ABD29959.1;3918945;conserved hypothetical protein;4346;6556;1394;8765;6950;5890;5066.595228;0.533216019;0.308532905;1.728230639;0.083946883;0.133611792
gene798;SAOUHSC_00834;ABD29960.1;3918946;thioredoxin putative;2730;2249;843;1737;1319;796;1628.24415;-1.064515635;0.428244877;-2.485763855;0.012927372;0.02600683
gene799;SAOUHSC_00835;ABD29961.1;3918947;conserved hypothetical protein;3166;5462;128;534;400;278;1139.613181;-2.553457571;0.575414525;-4.437596655;9.10E-06;3.77E-05
gene8;SAOUHSC_00009;ABD29200.1;3919182;seryl-tRNA synthetase;40195;77795;13320;2464;1975;1434;21891.04503;-4.701923257;0.325094335;-14.46325805;2.07E-47;6.29E-45
gene80;SAOUHSC_00086;ABD29269.1;3919464;3-ketoacyl-acyl carrier protein reductase putative;9293;17969;10184;5193;4895;2322;11390.1027;-2.504584181;0.653997885;-3.829651807;0.000128325;0.000411602
gene800;SAOUHSC_00836;ABD29962.1;3918948;glycine cleavage system H protein;11946;16611;1042;4362;3624;2709;5152.712756;-1.312436362;0.361826821;-3.627250069;0.000286456;0.00085655
gene801;SAOUHSC_00837;ABD29963.1;3918949;conserved hypothetical protein;77;151;7;55;56;65;53.12195057;-0.237408991;0.470085908;-0.505033202;0.613535516;0.693363557
gene802;SAOUHSC_00838;ABD29964.1;3918950;conserved hypothetical protein;1308;1247;128;1772;1706;1291;1023.852138;0.890074216;0.300633395;2.960663152;0.003069775;0.007252939
gene803;SAOUHSC_00839;ABD29965.1;3918951;conserved hypothetical protein;139;176;58;191;152;145;140.1393564;-0.030982753;0.417537177;-0.07420358;0.940848397;0.955365819
gene804;SAOUHSC_00840;ABD29966.1;3918952;conserved hypothetical protein;1655;1459;226;1153;1119;831;917.8710473;-0.161211923;0.260814588;-0.618109303;0.536503291;0.622771745
gene805;SAOUHSC_00841;ABD29967.1;3918953;conserved hypothetical protein;1076;1214;157;564;614;510;585.3339424;-0.545133217;0.249025819;-2.18906304;0.028592258;0.052502295
gene806;SAOUHSC_00842;ABD29968.1;3918954;ABC transporter ATP-binding protein putative;30776;54158;11127;13670;10606;13172;21523.44921;-1.626081617;0.347527652;-4.678999227;2.88E-06;1.31E-05
gene807;SAOUHSC_00843;ABD29969.1;3918955;conserved hypothetical protein;10912;20469;3885;7315;5731;6682;8611.808394;-1.07727894;0.33648506;-3.201565447;0.00136683;0.003521325
gene808;SAOUHSC_00844;ABD29970.1;3918956;conserved hypothetical protein;16695;37156;3097;15576;11161;15826;13556.59576;-0.336957112;0.344064518;-0.979342811;0.327410624;0.421352524
gene809;SAOUHSC_00845;ABD29971.1;3918957;conserved hypothetical protein;122680;129863;5849;69230;54888;36936;52704.76705;-0.466148081;0.480935028;-0.969253752;0.332418598;0.426393476
gene81;SAOUHSC_00087;ABD29270.1;3919465;conserved hypothetical protein;3;4;0;7;5;9;3.717702021;1.64236832;1.060787479;1.54825387;0.121561186;0.182943567
gene810;SAOUHSC_00846;ABD29972.1;3918958;conserved hypothetical protein;15613;17720;5016;28341;30662;22071;18289.42058;0.724638263;0.364483743;1.988122316;0.046798164;0.080426995
gene811;SAOUHSC_00847;ABD29973.1;3918959;ABC transporter ATP-binding protein putative;26763;26397;6095;55140;57090;42690;31489.61439;1.157216749;0.29303554;3.949066201;7.85E-05;0.000260823
gene812;SAOUHSC_00848;ABD29974.1;3918979;conserved hypothetical protein;44190;37129;8513;105827;98762;79596;54165.37586;1.460672954;0.280753117;5.202695421;1.96E-07;1.15E-06
gene813;SAOUHSC_00849;ABD29975.1;3918980;aminotransferase class V superfamily putative;45414;47139;19290;117355;109688;89806;67152.64939;0.957573674;0.447726972;2.138744669;0.032456353;0.058459896
gene814;SAOUHSC_00850;ABD29976.1;3918981;conserved hypothetical protein;18430;21064;7097;51861;49974;41071;28984.75453;1.162614083;0.404517087;2.874079045;0.004052075;0.009285158
gene815;SAOUHSC_00851;ABD29977.1;3918982;conserved hypothetical protein;49874;61857;9527;129516;112960;97782;65621.17835;1.389420449;0.187744717;7.400583464;1.36E-13;1.97E-12
gene816;SAOUHSC_00852;ABD29978.1;3918983;conserved hypothetical protein;219;340;16;117;80;129;114.6209745;-0.615319877;0.456823035;-1.346954575;0.177994863;0.25196248
gene817;SAOUHSC_00853;ABD29979.1;3918984;conserved hypothetical protein;303;201;18;148;110;139;122.282266;-0.292120382;0.437509802;-0.66768877;0.50433228;0.594764275
gene818;SAOUHSC_00854;ABD29980.1;3918985;conserved hypothetical protein;6117;6980;1404;2129;1792;1341;3054.360424;-1.672374134;0.258725534;-6.463892862;1.02E-10;9.56E-10
gene819;SAOUHSC_00855;ABD29981.1;3918986;conserved hypothetical protein;3178;4146;2366;1389;1180;858;2840.32244;-2.316662905;0.576233179;-4.020356668;5.81E-05;0.000199485
gene82;SAOUHSC_00088;ABD29271.1;3919466;conserved hypothetical protein;66;52;6;172;105;127;72.53684347;1.672810786;0.376564401;4.44229667;8.90E-06;3.69E-05
gene820;SAOUHSC_00857;ABD29982.1;3918987;conserved hypothetical protein;50;87;46;88;68;57;74.68855995;-0.547704037;0.621737705;-0.880924597;0.378358633;0.472042508
gene821;SAOUHSC_00858;ABD29983.1;3918988;conserved hypothetical protein;1496;1751;131;1160;893;624;796.7371183;-0.230901065;0.347039687;-0.66534484;0.505829957;0.595760122
gene822;SAOUHSC_00859;ABD29984.1;3918989;conserved hypothetical protein;997;1124;238;750;516;461;621.5458629;-0.681516591;0.268858413;-2.534853134;0.011249448;0.022986176
gene823;SAOUHSC_00860;ABD29985.1;3918990;5-nucleotidase family protein;2688;3298;377;2055;1609;1178;1548.144945;-0.404993596;0.238467628;-1.698316871;0.089447972;0.141014935
gene824;SAOUHSC_00861;ABD29986.1;3918991;lipoic acid synthetase;17606;18992;4074;10367;9741;7153;10411.70037;-0.798541927;0.27372732;-2.917289829;0.003530875;0.008186843
